Customer ID,Total_Revenue,Total_Orders,Total_Items,Avg_Order_Value,Segment
17118,157.02,1,154,157.02,Low Value
17119,606.91,2,334,303.455,Mid Value
17120,307.46,1,120,307.46,Low Value
17121,314.74,1,106,314.74,Low Value
17122,570.5,4,368,142.625,Mid Value
17123,977.17,3,676,325.7233333333333,Mid Value
17124,298.89,1,130,298.89,Low Value
17125,259.35,1,291,259.35,Low Value
17126,2070.44,9,1468,230.04888888888888,Mid Value
17127,1155.0300000000002,5,340,231.00600000000003,Mid Value
17128,157.09,1,76,157.09,Low Value
17129,31.85,1,5,31.85,Low Value
17131,2463.17,5,983,492.634,Mid Value
17132,1272.8,2,980,636.4,Mid Value
17133,14622.33,12,10107,1218.5275,VIP
17134,637.1,3,148,212.36666666666667,Mid Value
17135,1954.16,10,1922,195.416,Mid Value
17136,231.68,1,256,231.68,Low Value
17137,1133.63,6,697,188.93833333333336,Mid Value
17138,4417.27,7,2024,631.0385714285715,High Value
17139,19584.46,25,9859,783.3783999999999,VIP
17140,465.32,1,302,465.32,Low Value
17141,754.33,4,436,188.5825,Mid Value
17142,1283.75,4,323,320.9375,Mid Value
17143,924.11,2,330,462.055,Mid Value
17144,984.57,2,483,492.285,Mid Value
17145,3120.91,4,2591,780.2275,High Value
17146,5860.24,13,2192,450.7876923076923,High Value
17147,3199.95,9,1308,355.54999999999995,High Value
17148,124.88,1,82,124.88,Low Value
17149,143.10000000000002,1,18,143.10000000000002,Low Value
17150,1375.65,6,403,229.275,Mid Value
17151,231.90000000000003,1,42,231.90000000000003,Low Value
17152,2016.5,4,577,504.125,Mid Value
17153,213.78,1,104,213.78,Low Value
17154,329.34,1,490,329.34,Low Value
17155,892.46,7,987,127.49428571428572,Mid Value
17156,591.87,1,391,591.87,Mid Value
17157,5151.9,19,2092,271.15263157894736,High Value
17158,1980.0,5,1147,396.0,Mid Value
17159,2099.59,5,1348,419.918,Mid Value
17160,10209.16,17,8390,600.5388235294117,VIP
17161,856.01,1,537,856.01,Mid Value
17162,1715.46,10,1001,171.546,Mid Value
17163,699.78,4,531,174.945,Mid Value
17164,2467.35,7,1501,352.4785714285714,Mid Value
17165,1794.32,6,788,299.05333333333334,Mid Value
17166,206.34,2,78,103.17,Low Value
17167,867.11,3,429,289.0366666666667,Mid Value
17168,400.2,1,220,400.2,Low Value
17169,1156.73,3,671,385.57666666666665,Mid Value
17170,178.68,2,152,89.34,Low Value
17171,384.59,2,225,192.295,Low Value
17172,956.5699999999999,3,1215,318.8566666666666,Mid Value
17173,3766.6,8,1122,470.825,High Value
17174,59.9,1,41,59.9,Low Value
17175,1443.69,4,866,360.9225,Mid Value
17176,902.3199999999999,3,576,300.7733333333333,Mid Value
17177,119.5,1,40,119.5,Low Value
17178,436.71,1,101,436.71,Low Value
17179,1507.26,6,625,251.21,Mid Value
17180,2256.98,11,1828,205.18,Mid Value
17181,465.37,3,484,155.12333333333333,Low Value
17182,321.3,2,54,160.65,Low Value
17183,3347.31,6,1296,557.885,High Value
17184,198.41000000000003,2,73,99.20500000000001,Low Value
17185,229.46,3,119,76.48666666666666,Low Value
17186,144.0,2,200,72.0,Low Value
17187,467.71,2,426,233.855,Low Value
17188,4592.93,13,2569,353.3023076923077,High Value
17189,957.63,5,604,191.526,Mid Value
17190,1743.04,7,2225,249.00571428571428,Mid Value
17191,4836.05,15,2536,322.40333333333336,High Value
17192,77.83,1,46,77.83,Low Value
17193,2310.04,9,1668,256.6711111111111,Mid Value
17194,812.5,3,420,270.8333333333333,Mid Value
17195,562.98,1,486,562.98,Mid Value
17196,352.9,1,168,352.9,Low Value
17197,1013.01,1,191,1013.01,Mid Value
17198,1213.88,3,599,404.6266666666667,Mid Value
17199,145.12,1,304,145.12,Low Value
17200,356.71,4,367,89.1775,Low Value
17201,1242.04,4,1075,310.51,Mid Value
17202,160.65,1,55,160.65,Low Value
17203,5575.88,10,4606,557.588,High Value
17204,5504.6900000000005,9,2651,611.6322222222223,High Value
17205,999.35,3,2214,333.1166666666667,Mid Value
17206,204.24,1,76,204.24,Low Value
17207,303.21999999999997,1,241,303.21999999999997,Low Value
17208,115.35,1,103,115.35,Low Value
17209,611.6,3,731,203.86666666666667,Mid Value
17210,253.37,1,243,253.37,Low Value
17211,4046.65,13,2345,311.28076923076924,High Value
17212,794.41,3,727,264.80333333333334,Mid Value
17213,5182.3,13,2179,398.63846153846157,High Value
17214,1069.1200000000001,6,276,178.1866666666667,Mid Value
17215,186.15,1,104,186.15,Low Value
17216,65.05,1,22,65.05,Low Value
17217,218.0,2,95,109.0,Low Value
17218,4192.68,18,2200,232.92666666666668,High Value
17219,259.13,2,188,129.565,Low Value
17220,4481.75,21,2699,213.41666666666666,High Value
17221,978.52,5,715,195.704,Mid Value
17222,1605.01,6,863,267.50166666666667,Mid Value
17223,873.53,3,222,291.1766666666667,Mid Value
17224,100.86,1,65,100.86,Low Value
17225,131.15,1,36,131.15,Low Value
17226,900.12,3,855,300.04,Mid Value
17227,2022.03,12,1774,168.5025,Mid Value
17228,3177.24,13,2568,244.4030769230769,High Value
17229,318.76,2,185,159.38,Low Value
17230,9924.95,18,3903,551.3861111111112,High Value
17231,7197.04,25,3738,287.8816,High Value
17232,421.52,2,203,210.76,Low Value
17233,560.86,3,298,186.95333333333335,Mid Value
17234,149.89000000000001,1,55,149.89000000000001,Low Value
17235,1904.8799999999999,8,971,238.10999999999999,Mid Value
17236,1929.26,12,804,160.77166666666668,Mid Value
17237,1002.08,4,415,250.52,Mid Value
17238,7783.1,32,3720,243.221875,High Value
17239,1189.45,4,515,297.3625,Mid Value
17240,130.6,1,108,130.6,Low Value
17241,2744.14,12,865,228.6783333333333,Mid Value
17242,2889.28,5,1459,577.856,Mid Value
17243,20889.86,69,8198,302.75159420289856,VIP
17244,1826.04,5,1419,365.20799999999997,Mid Value
17245,371.63,2,307,185.815,Low Value
17246,38.92,2,36,19.46,Low Value
17247,282.19,1,106,282.19,Low Value
17248,546.16,2,292,273.08,Mid Value
17249,68.03,1,79,68.03,Low Value
17250,384.52,2,168,192.26,Low Value
17251,812.4300000000001,3,379,270.81,Mid Value
17252,353.86,2,193,176.93,Low Value
17253,178.26,1,43,178.26,Low Value
17254,470.73,3,398,156.91,Low Value
17255,799.13,4,594,199.7825,Mid Value
17256,498.93,5,299,99.786,Low Value
17257,192.73,2,188,96.365,Low Value
17258,417.3,2,188,208.65,Low Value
17259,1889.34,6,1158,314.89,Mid Value
17260,120.95,1,23,120.95,Low Value
17261,230.44,1,98,230.44,Low Value
17262,2757.62,11,709,250.69272727272727,Mid Value
17263,63.440000000000005,1,36,63.440000000000005,Low Value
17264,279.59,1,227,279.59,Low Value
17265,562.9,2,394,281.45,Mid Value
17266,517.73,5,252,103.546,Mid Value
17267,317.62,2,159,158.81,Low Value
17268,1733.8899999999999,11,1395,157.62636363636364,Mid Value
17269,537.46,1,336,537.46,Mid Value
17270,604.4,2,421,302.2,Mid Value
17271,210.39,1,117,210.39,Low Value
17272,2148.63,4,1778,537.1575,Mid Value
17273,141.12,1,133,141.12,Low Value
17274,577.38,2,273,288.69,Mid Value
17275,114.52,1,72,114.52,Low Value
17276,508.39,1,189,508.39,Mid Value
17277,1065.3500000000001,2,430,532.6750000000001,Mid Value
17278,271.24,2,195,135.62,Low Value
17279,187.82999999999998,1,48,187.82999999999998,Low Value
17280,118.85999999999999,1,74,118.85999999999999,Low Value
17281,797.8499999999999,6,295,132.975,Mid Value
17282,2339.66,5,2351,467.93199999999996,Mid Value
17283,188.46,1,179,188.46,Low Value
17284,2793.16,8,2071,349.145,Mid Value
17285,428.34,2,140,214.17,Low Value
17286,395.48,3,371,131.82666666666668,Low Value
17287,4111.96,21,2101,195.80761904761906,High Value
17288,2499.98,11,1706,227.2709090909091,Mid Value
17289,2079.39,9,1260,231.04333333333332,Mid Value
17290,1501.44,8,1147,187.68,Mid Value
17291,550.8000000000001,1,72,550.8000000000001,Mid Value
17292,271.75,2,131,135.875,Low Value
17293,3774.23,17,2234,222.0135294117647,High Value
17294,467.78999999999996,2,297,233.89499999999998,Low Value
17295,556.95,3,294,185.65,Mid Value
17296,338.13,1,216,338.13,Low Value
17297,131.78,1,67,131.78,Low Value
17298,957.5600000000001,5,854,191.512,Mid Value
17299,1016.08,6,934,169.34666666666666,Mid Value
17300,393.64,2,467,196.82,Low Value
17301,330.43,2,229,165.215,Low Value
17302,1135.63,5,575,227.12600000000003,Mid Value
17303,250.04,1,144,250.04,Low Value
17304,111.5,1,73,111.5,Low Value
17305,2135.46,1,1006,2135.46,Mid Value
17306,9782.35,21,13747,465.8261904761905,High Value
17307,3999.8900000000003,11,3667,363.6263636363637,High Value
17308,4511.76,2,5148,2255.88,High Value
17309,330.59000000000003,3,193,110.19666666666667,Low Value
17310,1025.1,2,402,512.55,Mid Value
17311,3566.56,6,2755,594.4266666666666,High Value
17312,644.3,3,372,214.76666666666665,Mid Value
17313,2328.84,1,1402,2328.84,Mid Value
17314,4904.43,17,3663,288.4958823529412,High Value
17315,9650.6,43,5124,224.4325581395349,High Value
17316,124.45,1,44,124.45,Low Value
17317,2600.34,3,1146,866.7800000000001,Mid Value
17318,164.28,1,60,164.28,Low Value
17319,29.1,1,14,29.1,Low Value
17320,2895.77,6,1392,482.62833333333333,Mid Value
17321,1741.18,6,817,290.19666666666666,Mid Value
17322,922.59,5,631,184.518,Mid Value
17323,1565.59,12,1442,130.46583333333334,Mid Value
17324,2301.87,12,1537,191.8225,Mid Value
17325,609.5699999999999,3,465,203.18999999999997,Mid Value
17326,321.95,2,140,160.975,Low Value
17327,152.35,2,59,76.175,Low Value
17328,104.7,1,86,104.7,Low Value
17329,1004.4300000000001,5,432,200.88600000000002,Mid Value
17330,423.8,4,122,105.95,Low Value
17331,175.2,1,16,175.2,Low Value
17332,838.27,5,794,167.654,Mid Value
17333,494.25,1,375,494.25,Low Value
17334,635.15,3,566,211.71666666666667,Mid Value
17335,508.0,2,216,254.0,Mid Value
17336,81.12,1,48,81.12,Low Value
17337,2027.8700000000001,4,1269,506.96750000000003,Mid Value
17338,12142.57,17,5879,714.2688235294117,VIP
17339,362.36,3,188,120.78666666666668,Low Value
17340,22404.82,18,11210,1244.7122222222222,VIP
17341,1889.83,5,1169,377.966,Mid Value
17342,1227.54,4,521,306.885,Mid Value
17343,1259.94,6,454,209.99,Mid Value
17344,468.11,2,213,234.055,Low Value
17345,1604.68,10,2013,160.46800000000002,Mid Value
17346,5323.0,26,3653,204.73076923076923,High Value
17347,228.96,1,216,228.96,Low Value
17348,2476.41,9,2793,275.15666666666664,Mid Value
17349,852.25,5,840,170.45,Mid Value
17350,1906.041,7,1216,272.29157142857144,Mid Value
17351,1988.23,12,383,165.68583333333333,Mid Value
17352,36.25,1,15,36.25,Low Value
17353,3242.0,4,2168,810.5,High Value
17354,3143.46,4,2535,785.865,High Value
17355,285.11,1,257,285.11,Low Value
17356,946.47,5,925,189.294,Mid Value
17357,388.14,2,153,194.07,Low Value
17358,866.05,5,442,173.20999999999998,Mid Value
17359,284.46,2,237,142.23,Low Value
17360,1231.3799999999999,6,636,205.23,Mid Value
17361,880.64,5,383,176.128,Mid Value
17362,1024.04,7,549,146.29142857142855,Mid Value
17363,940.86,3,523,313.62,Mid Value
17364,12070.42,28,7513,431.0864285714286,VIP
17365,8224.98,15,8056,548.332,High Value
17366,1096.24,2,510,548.12,Mid Value
17367,168.4,1,150,168.4,Low Value
17368,2826.14,14,2343,201.86714285714285,Mid Value
17369,979.1999999999999,1,1152,979.1999999999999,Mid Value
17370,446.18,4,540,111.545,Low Value
17371,662.55,6,283,110.425,Mid Value
17372,4377.56,28,1876,156.3414285714286,High Value
17373,1167.5,7,738,166.78571428571428,Mid Value
17374,727.11,3,155,242.37,Mid Value
17375,660.55,4,480,165.1375,Mid Value
17376,453.64,4,244,113.41,Low Value
17377,18319.41,78,7589,234.86423076923077,VIP
17378,10.95,1,1,10.95,Low Value
17379,404.66,1,663,404.66,Low Value
17380,645.0,3,252,215.0,Mid Value
17381,40002.37,38,45767,1052.693947368421,VIP
17382,902.28,8,457,112.785,Mid Value
17383,309.99,2,162,154.995,Low Value
17384,507.55,3,121,169.18333333333334,Mid Value
17385,261.11,1,201,261.11,Low Value
17386,2812.77,7,1955,401.82428571428574,Mid Value
17387,784.11,2,542,392.055,Mid Value
17388,2691.57,11,2567,244.68818181818185,Mid Value
17389,57224.68,61,17882,938.1095081967213,VIP
17390,149.3,1,49,149.3,Low Value
17391,508.8,2,480,254.4,Mid Value
17392,626.56,3,493,208.85333333333332,Mid Value
17393,381.15,2,238,190.575,Low Value
17394,203.86999999999998,1,241,203.86999999999998,Low Value
17395,97.5,1,66,97.5,Low Value
17396,8807.1,14,2419,629.0785714285714,High Value
17397,1233.18,3,697,411.06,Mid Value
17398,653.38,3,310,217.79333333333332,Mid Value
17400,4677.05,8,2199,584.63125,High Value
17401,114.85,1,34,114.85,Low Value
17402,5096.18,23,1571,221.57304347826087,High Value
17403,400.57,2,194,200.285,Low Value
17404,47781.12,23,50679,2077.44,VIP
17405,1031.41,3,726,343.80333333333334,Mid Value
17406,4905.05,13,2124,377.3115384615385,High Value
17407,552.9,1,426,552.9,Mid Value
17408,316.09000000000003,3,163,105.36333333333334,Low Value
17409,7793.51,10,4089,779.351,High Value
17410,1214.72,5,616,242.94400000000002,Mid Value
17411,1425.38,5,608,285.076,Mid Value
17412,4417.52,16,2604,276.095,High Value
17413,560.14,2,302,280.07,Mid Value
17414,2249.52,6,6256,374.92,Mid Value
17415,507.84,1,114,507.84,Mid Value
17416,17298.45,22,8769,786.2931818181819,VIP
17417,164.18,1,76,164.18,Low Value
17418,670.0600000000001,3,521,223.35333333333335,Mid Value
17419,6500.52,18,3087,361.14000000000004,High Value
17420,1084.43,6,499,180.73833333333334,Mid Value
17421,1059.41,3,807,353.1366666666667,Mid Value
17422,3594.76,11,3538,326.79636363636365,High Value
17423,1118.95,3,790,372.98333333333335,Mid Value
17425,759.17,2,407,379.585,Mid Value
17426,8077.77,13,5187,621.3669230769231,High Value
17427,100.8,1,34,100.8,Low Value
17428,31819.760000000002,45,17504,707.1057777777778,VIP
17429,1357.46,5,1286,271.492,Mid Value
17430,735.17,4,515,183.7925,Mid Value
17431,403.3,1,292,403.3,Low Value
17432,1751.39,9,1016,194.5988888888889,Mid Value
17433,569.96,2,305,284.98,Mid Value
17434,2373.82,7,1693,339.1171428571429,Mid Value
17435,331.35,1,195,331.35,Low Value
17436,534.06,5,178,106.81199999999998,Mid Value
17437,373.17,1,284,373.17,Low Value
17438,1422.77,5,553,284.554,Mid Value
17439,325.74,1,370,325.74,Low Value
17440,323.58,4,282,80.895,Low Value
17441,293.35,1,245,293.35,Low Value
17442,4620.3,15,3134,308.02000000000004,High Value
17443,534.24,1,504,534.24,Mid Value
17444,2940.04,3,2119,980.0133333333333,Mid Value
17446,120.9,2,198,60.45,Low Value
17447,541.53,2,443,270.765,Mid Value
17448,14556.97,46,11548,316.45586956521737,VIP
17449,4951.15,13,2535,380.8576923076923,High Value
17450,246973.09,51,84720,4842.609607843137,VIP
17451,1721.4,7,1203,245.91428571428574,Mid Value
17453,486.71999999999997,2,219,243.35999999999999,Low Value
17454,1547.94,10,727,154.794,Mid Value
17455,131.7,1,66,131.7,Low Value
17456,1225.42,2,730,612.71,Mid Value
17457,5984.8099999999995,14,2695,427.4864285714285,High Value
17458,529.58,2,282,264.79,Mid Value
17459,657.3,2,537,328.65,Mid Value
17460,2228.27,16,980,139.266875,Mid Value
17461,757.46,3,799,252.48666666666668,Mid Value
17462,675.69,2,227,337.845,Mid Value
17463,2557.91,7,1490,365.4157142857143,Mid Value
17464,1000.94,3,652,333.6466666666667,Mid Value
17465,2542.79,7,1477,363.2557142857143,Mid Value
17466,763.28,2,306,381.64,Mid Value
17467,102.6,1,20,102.6,Low Value
17468,194.8,3,184,64.93333333333334,Low Value
17469,5051.25,17,2304,297.13235294117646,High Value
17470,2804.87,11,2843,254.9881818181818,Mid Value
17471,321.65000000000003,1,153,321.65000000000003,Low Value
17472,935.1,4,558,233.775,Mid Value
17473,607.0,2,270,303.5,Mid Value
17474,1047.0,1,200,1047.0,Mid Value
17475,194.37,1,178,194.37,Low Value
17476,489.86,2,224,244.93,Low Value
17477,1144.3,2,225,572.15,Mid Value
17478,1272.8,2,516,636.4,Mid Value
17479,389.26000000000005,1,266,389.26000000000005,Low Value
17480,902.03,2,593,451.015,Mid Value
17481,1255.59,4,1061,313.8975,Mid Value
17482,778.19,2,241,389.095,Mid Value
17483,591.73,4,265,147.9325,Mid Value
17484,209.57,2,339,104.785,Low Value
17486,396.87,1,191,396.87,Low Value
17487,160.55,1,37,160.55,Low Value
17488,336.5,1,136,336.5,Low Value
17489,376.64,2,428,188.32,Low Value
17490,2750.5,9,1531,305.6111111111111,Mid Value
17491,5981.07,17,3630,351.8276470588235,High Value
17492,1122.42,3,450,374.14000000000004,Mid Value
17493,100.91000000000001,1,62,100.91000000000001,Low Value
17494,54.699999999999996,1,26,54.699999999999996,Low Value
17495,806.72,3,367,268.9066666666667,Mid Value
17496,1412.89,4,675,353.2225,Mid Value
17497,287.25,2,59,143.625,Low Value
17498,272.22,1,394,272.22,Low Value
17499,1341.39,2,1086,670.695,Mid Value
17500,1138.0,3,17,379.3333333333333,Mid Value
17501,288.6,2,160,144.3,Low Value
17502,689.1,4,376,172.275,Mid Value
17503,558.96,2,486,279.48,Mid Value
17504,9565.12,18,5517,531.3955555555556,High Value
17505,2435.48,5,1242,487.096,Mid Value
17506,302.2,1,139,302.2,Low Value
17507,605.58,2,359,302.79,Mid Value
17508,4579.23,8,2891,572.40375,High Value
17509,6115.14,8,3534,764.3925,High Value
17510,514.56,2,422,257.28,Mid Value
17511,175603.55,60,119656,2926.725833333333,VIP
17512,5467.820000000001,18,5434,303.76777777777784,High Value
17513,1158.8,3,440,386.26666666666665,Mid Value
17514,542.83,2,295,271.415,Mid Value
17515,1617.46,9,528,179.71777777777777,Mid Value
17516,957.55,6,527,159.59166666666667,Mid Value
17517,153.94,1,102,153.94,Low Value
17518,329.42,2,267,164.71,Low Value
17519,5109.47,15,3414,340.6313333333334,High Value
17520,546.81,1,365,546.81,Mid Value
17521,1278.06,5,806,255.612,Mid Value
17522,1070.71,5,1034,214.142,Mid Value
17523,652.74,4,872,163.185,Mid Value
17524,539.14,3,362,179.71333333333334,Mid Value
17525,1161.9,3,338,387.3,Mid Value
17526,4166.04,12,1482,347.17,High Value
17527,939.37,4,488,234.8425,Mid Value
17528,3628.5,8,2138,453.5625,High Value
17529,1240.25,2,790,620.125,Mid Value
17530,3141.51,12,1965,261.7925,High Value
17531,1266.82,3,472,422.2733333333333,Mid Value
17532,65.34,1,30,65.34,Low Value
17533,34.8,1,24,34.8,Low Value
17534,1668.83,5,860,333.76599999999996,Mid Value
17535,164.4,1,136,164.4,Low Value
17536,364.83,3,201,121.61,Low Value
17537,897.62,2,700,448.81,Mid Value
17538,98.42,1,134,98.42,Low Value
17539,1226.57,4,747,306.6425,Mid Value
17540,1590.6000000000001,6,588,265.1,Mid Value
17541,124.46,1,46,124.46,Low Value
17542,341.7,3,324,113.89999999999999,Low Value
17543,120.05,1,62,120.05,Low Value
17544,960.69,3,439,320.23,Mid Value
17545,1448.54,6,733,241.42333333333332,Mid Value
17547,727.85,2,223,363.925,Mid Value
17548,731.26,4,494,182.815,Mid Value
17549,148.86,2,210,74.43,Low Value
17550,2547.64,9,989,283.0711111111111,Mid Value
17551,306.84,1,150,306.84,Low Value
17552,3085.29,12,2095,257.1075,High Value
17553,3757.6,4,2288,939.4,High Value
17554,1952.45,5,1763,390.49,Mid Value
17555,1057.74,5,747,211.548,Mid Value
17556,300.67,2,184,150.335,Low Value
17557,575.46,4,310,143.865,Mid Value
17558,259.17,1,54,259.17,Low Value
17559,167.62,1,270,167.62,Low Value
17560,1895.8,8,1588,236.975,Mid Value
17561,722.34,4,396,180.585,Mid Value
17562,1122.38,7,817,160.34,Mid Value
17563,392.38,2,256,196.19,Low Value
17564,454.01,3,146,151.33666666666667,Low Value
17565,131.83,1,67,131.83,Low Value
17566,901.21,2,518,450.605,Mid Value
17567,5356.03,9,3152,595.1144444444444,High Value
17568,382.79,1,283,382.79,Low Value
17569,344.14,1,159,344.14,Low Value
17570,100.0,1,1,100.0,Low Value
17571,1703.75,5,1020,340.75,Mid Value
17572,723.01,10,351,72.301,Mid Value
17573,380.6,3,308,126.86666666666667,Low Value
17574,185.65,1,77,185.65,Low Value
17575,171.7,1,72,171.7,Low Value
17576,9056.81,41,4740,220.89780487804876,High Value
17577,348.75,2,179,174.375,Low Value
17578,1047.33,7,529,149.6185714285714,Mid Value
17579,753.28,4,375,188.32,Mid Value
17580,545.27,5,224,109.054,Mid Value
17581,18757.75,43,9972,436.2267441860465,VIP
17582,1450.7,5,606,290.14,Mid Value
17583,135.95,1,55,135.95,Low Value
17584,5309.42,6,2464,884.9033333333333,High Value
17585,2093.3,7,2539,299.04285714285714,Mid Value
17586,167.4,1,68,167.4,Low Value
17587,181.66,1,68,181.66,Low Value
17588,2939.55,7,1379,419.9357142857143,Mid Value
17589,14049.87,18,8788,780.5483333333334,VIP
17590,1479.22,3,828,493.0733333333333,Mid Value
17591,2776.67,8,1173,347.08375,Mid Value
17592,148.3,1,38,148.3,Low Value
17593,8095.8,11,5607,735.9818181818182,High Value
17594,2497.88,4,1368,624.47,Mid Value
17595,388.79,2,229,194.395,Low Value
17596,4920.67,13,7619,378.51307692307694,High Value
17597,3484.09,5,2215,696.818,High Value
17598,409.98,1,126,409.98,Low Value
17599,52.05,1,11,52.05,Low Value
17600,161.67000000000002,1,144,161.67000000000002,Low Value
17601,421.48,2,299,210.74,Low Value
17602,7451.13,14,5936,532.2235714285714,High Value
17603,1793.48,4,640,448.37,Mid Value
17604,945.9300000000001,6,616,157.655,Mid Value
17605,160.75,1,71,160.75,Low Value
17606,87.30000000000001,1,42,87.30000000000001,Low Value
17607,333.81,1,269,333.81,Low Value
17608,498.53,4,539,124.6325,Low Value
17609,1894.34,11,1325,172.21272727272728,Mid Value
17610,1529.49,5,902,305.898,Mid Value
17611,8371.98,28,5356,298.9992857142857,High Value
17612,5394.86,18,3521,299.71444444444444,High Value
17613,4559.150000000001,14,2496,325.65357142857147,High Value
17614,390.07,1,238,390.07,Low Value
17615,733.2,6,386,122.2,Mid Value
17616,1060.8,4,416,265.2,Mid Value
17617,395.33,1,255,395.33,Low Value
17618,4073.2400000000002,11,1820,370.29454545454547,High Value
17619,218.52,1,127,218.52,Low Value
17620,81.44,1,60,81.44,Low Value
17621,3175.12,6,1110,529.1866666666666,High Value
17622,1130.21,2,379,565.105,Mid Value
17623,2383.67,7,801,340.5242857142857,Mid Value
17624,1568.63,4,958,392.1575,Mid Value
17625,6067.8,8,3551,758.475,High Value
17626,254.0,1,202,254.0,Low Value
17627,296.36,1,676,296.36,Low Value
17628,75.75,1,79,75.75,Low Value
17629,2455.52,10,1903,245.552,Mid Value
17630,503.59999999999997,2,158,251.79999999999998,Mid Value
17631,998.49,7,591,142.64142857142858,Mid Value
17633,2057.39,7,899,293.91285714285715,Mid Value
17634,2361.9700000000003,9,840,262.4411111111111,Mid Value
17635,1265.58,3,770,421.85999999999996,Mid Value
17636,285.56,1,182,285.56,Low Value
17637,547.0600000000001,2,280,273.53000000000003,Mid Value
17638,842.4,2,432,421.2,Mid Value
17639,615.17,6,576,102.52833333333332,Mid Value
17640,3168.94,6,1692,528.1566666666666,High Value
17642,1824.49,5,1475,364.898,Mid Value
17643,541.25,2,297,270.625,Mid Value
17644,6028.6,20,3469,301.43,High Value
17646,4149.79,12,1418,345.81583333333333,High Value
17647,331.65999999999997,3,82,110.55333333333333,Low Value
17648,2216.37,5,954,443.274,Mid Value
17649,1578.89,3,723,526.2966666666667,Mid Value
17650,166.08,1,150,166.08,Low Value
17651,5703.52,16,4086,356.47,High Value
17652,4867.72,12,2509,405.6433333333334,High Value
17653,1207.56,4,1409,301.89,Mid Value
17654,117.55,1,41,117.55,Low Value
17655,3652.48,9,1542,405.8311111111111,High Value
17656,1674.69,5,1399,334.938,Mid Value
17657,126.0,1,60,126.0,Low Value
17658,595.42,2,616,297.71,Mid Value
17659,3834.79,14,1816,273.9135714285714,High Value
17660,359.47,2,268,179.735,Low Value
17662,412.92,2,184,206.46,Low Value
17663,5175.83,17,2297,304.4605882352941,High Value
17664,1166.23,4,1058,291.5575,Mid Value
17665,563.1,1,690,563.1,Mid Value
17666,2047.8,5,1552,409.56,Mid Value
17667,3950.7,9,2192,438.96666666666664,High Value
17668,347.75,2,93,173.875,Low Value
17669,6142.35,10,3505,614.235,High Value
17670,205.7,1,110,205.7,Low Value
17671,2403.34,5,1177,480.668,Mid Value
17672,5778.63,7,2758,825.5185714285715,High Value
17673,4233.58,13,3338,325.65999999999997,High Value
17674,851.7,2,1021,425.85,Mid Value
17675,38259.6,70,16416,546.5657142857143,VIP
17676,2765.84,10,1932,276.584,Mid Value
17677,36692.91,54,21936,679.4983333333334,VIP
17678,599.76,2,368,299.88,Mid Value
17679,3577.61,7,1755,511.08714285714285,High Value
17680,497.45,3,155,165.81666666666666,Low Value
17681,731.2,5,450,146.24,Mid Value
17682,4456.78,11,2491,405.16181818181815,High Value
17683,819.01,3,781,273.00333333333333,Mid Value
17684,239.41,1,145,239.41,Low Value
17685,5943.17,12,3854,495.26416666666665,High Value
17686,8296.81,9,3583,921.8677777777777,High Value
17687,432.68,1,210,432.68,Low Value
17688,304.2,1,114,304.2,Low Value
17689,317.08,2,300,158.54,Low Value
17690,7448.1,20,3126,372.40500000000003,High Value
17691,780.0500000000001,4,373,195.01250000000002,Mid Value
17692,2975.8,12,2338,247.98333333333335,Mid Value
17693,200.47,1,231,200.47,Low Value
17694,1695.97,3,1493,565.3233333333334,Mid Value
17695,1746.04,5,1809,349.20799999999997,Mid Value
17696,7679.59,27,5891,284.42925925925925,High Value
17697,338.95,1,93,338.95,Low Value
17698,154.95,1,93,154.95,Low Value
17699,442.0,2,208,221.0,Low Value
17700,6679.97,14,3469,477.1407142857143,High Value
17701,417.95,1,109,417.95,Low Value
17702,3144.04,6,2153,524.0066666666667,High Value
17703,1094.84,4,897,273.71,Mid Value
17704,885.19,2,343,442.595,Mid Value
17705,2083.9,11,1301,189.44545454545457,Mid Value
17706,20749.98,31,8049,669.3541935483871,VIP
17707,609.3000000000001,8,546,76.16250000000001,Mid Value
17708,887.9300000000001,4,388,221.98250000000002,Mid Value
17709,671.01,5,295,134.202,Mid Value
17710,293.5,1,158,293.5,Low Value
17711,385.1,2,246,192.55,Low Value
17712,522.91,1,215,522.91,Mid Value
17713,1198.09,4,989,299.5225,Mid Value
17714,1410.18,5,608,282.036,Mid Value
17715,489.59999999999997,2,576,244.79999999999998,Low Value
17716,15956.97,24,8819,664.87375,VIP
17717,376.92,1,344,376.92,Low Value
17718,439.18,2,274,219.59,Low Value
17719,5396.04,15,2466,359.736,High Value
17720,2768.91,10,1613,276.89099999999996,Mid Value
17721,307.21000000000004,1,107,307.21000000000004,Low Value
17722,4430.36,5,2937,886.0719999999999,High Value
17723,3378.4000000000005,7,912,482.6285714285715,High Value
17724,1033.0,3,300,344.3333333333333,Mid Value
17725,3439.08,11,2162,312.64363636363635,High Value
17726,1092.06,7,444,156.00857142857143,Mid Value
17727,1060.25,1,645,1060.25,Mid Value
17728,4238.76,5,2146,847.7520000000001,High Value
17729,438.65000000000003,1,247,438.65000000000003,Low Value
17730,7773.8,20,5300,388.69,High Value
17731,1708.99,6,707,284.83166666666665,Mid Value
17732,2470.39,8,1151,308.79875,Mid Value
17733,692.19,2,463,346.095,Mid Value
17734,1442.32,6,741,240.38666666666666,Mid Value
